link,type_v,address,town,price,price_old,info,description,tags,agent,created,n_hab,sup_m2
/inmueble/104323384/,Piso,"calle de Sant Pacià, 3, El Raval, Barcelona",El Raval,92.9,,"['1 hab.', '45 m²', 'Planta 2ª interior sin ascensor']","Oportunidad, venta de piso para ""INVERSOR, ESTE INMUEBLE EN ESTOS MOMENTOS NO SE PUEDE VISITAR NI TASAR, ABSTENERSE PERSONAS QUE NECESITEN HIPOTECA"". Cuenta un ALQUILER DE RENTA ANTIGUA, EL CONTRATO CON EL INQUILINO ES INDEFINIDO. consta de 45m es interior, el piso necesita una reforma INTEGRAL cuenta con una habitació",,,2024-11-20 14:43:04,1,45
/inmueble/99953574/,Piso,"La Trinitat Vella, Barcelona",La Trinitat Vella,88.0,,"['3 hab.', '58 m²', 'Planta 2ª sin ascensor']","Cómodo piso en Barcelona, idóneo para familias. El inmueble consta de 58 m² construidos distribuidos en tres habitaciones, salón-comedor, cocina y un aseo. En sus alrededores encontramos el Institut Escola Rec Comtal, supermercados, bancos, bibliotecas, farmacias, centros deportivos y la estación de metro Can Zam. A 20",,,2024-11-20 14:43:04,3,58
/inmueble/104302788/,Piso,"calle de Tarent, El Besòs, Barcelona",El Besòs,67.2,,"['3 hab.', '51 m²', ' exterior sin ascensor']","INMUEBLE ILEGALMENTE OCUPADO,SITUADO EN LA CALLE TARENT 4, 1º4ª, SANT ADRIÀ DEL BESÓS,   BARCELONANo se puede visitar, no se puede tasar ni se puede hipotecar. Se tiene que comprar pagando al contado y el comprador asume la tarea de la desocupación.",Ocupada ilegalmente,,2024-11-20 14:43:04,3,51
/inmueble/104302695/,Piso,"calle de Catània, El Besòs, Barcelona",El Besòs,71.2,,"['3 hab.', '54 m²', ' exterior sin ascensor']","Ponemos en venta este inmueble ilegalmente ocupado, situado en la calle catania 6, 2º3º, sant adrià del besós,   barcelonano se puede visitar, no se puede tasar ni se puede hipotecar. Se tiene que comprar pagando al contado y el comprador asume la tarea de la desocupación.",Ocupada ilegalmente,,2024-11-20 14:43:04,3,54
/inmueble/104262225/,Piso,"calle de Marsala, El Besòs, Barcelona",El Besòs,57.0,,"['3 hab.', '54 m²', 'Planta 3ª exterior sin ascensor']","PISO OCUPADO POR PERSONA SIN JUSTO TÍTULOESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITASIDEAL PARA INVERSORESAmplio y luminoso piso de 54 m², según Catastro e incluyendo elementos comunes. La vivienda se distribuye en salón-comedor, tres dormitorios, cocina, recibidor, un cuarto de baño y terraza con lav",,,2024-11-20 14:43:04,3,54
/inmueble/104262201/,Piso,"calle de la Mina de la Ciutat, Les Roquetes, Barcelona",Les Roquetes,62.0,65.0,"['2 hab.', '59 m²', 'Planta 2ª exterior sin ascensor']","PISO OCUPADO POR PERSONA SIN JUSTO TÍTULOESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITASIDEAL PARA INVERSORESLuminoso piso de 59 m², según Catastro e incluyendo elementos comunes. Se distribuye en salón-comedor, dos dormitorios, cocina y un cuarto de baño. (La distribución de la vivienda es orientativa y",,,2024-11-20 14:43:04,2,59
/inmueble/104262200/,Piso,"calle del Pedraforca, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",Ciutat Meridiana - Torre Baró - Vallbona,81.0,85.0,"['3 hab.', '67 m²', 'Planta 8ª exterior con ascensor']","PISO OCUPADO POR PERSONA SIN JUSTO TÍTULOESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITASIDEAL PARA INVERSORESPiso de 67 m², según Catastro e incluyendo elementos comunes. Se distribuye en salón-comedor, tres dormitorios, cocina y un cuarto de baño. (La distribución de la vivienda es orientativa y no ha p",,,2024-11-20 14:43:04,3,67
/inmueble/104249584/,Piso,"calle del Pou, La Prosperitat, Barcelona",La Prosperitat,85.0,,"['2 hab.', '43 m²', 'Bajo sin ascensor']","¿Deseas convertir la casa de tus sueños en una realidad?¡Esta es tu oportunidad!Les ofrecemos en exclusiva este piso en edificio residencial a reformar con la posibilidad de convertirlo en el piso que siempre has querido y poder adquirirlo en propiedad, con una superficie de 43m² muy bien distribuido en 2 dormitor",,,2024-11-20 14:43:04,2,43
/inmueble/103096362/,Piso,"calle hospital, 66, El Raval, Barcelona",El Raval,85.0,,"['2 hab.', '50 m²', 'Planta 1ª exterior sin ascensor']","oportunidad¡ inmueble un 40% más barato de su precio tasación real último inmuebles del lote de 10 que había para sú venta en un inicio.La RENTABILIDAD EXACTA ES MUY ALTA.rentabilidad tan alta es muy extraño poderla encontrar.Tan sólo queda 1 inmueble de los 10 que iniciamos esta aventura, que a sú vez también es",Alquilada,,2024-11-20 14:43:04,2,50
/inmueble/104167109/,Piso,"El Raval, Barcelona",El Raval,50.0,,"['2 hab.', '39 m²', 'Entreplanta exterior sin ascensor']","OPORTUNIDAD DE INVERSIÓN / INMUEBLE EN SITUACIÓN ESPECIAL, se recomienda obtener asesoramiento jurídico.Dispone de 2 dormitorios y 1 baño.El inmueble se encuentra en situación especial, vendiéndose sin posesión del vendedor, estando ocupado por tercero sin título que legitime su posesión. Si a fecha de venta el ven",,,2024-11-20 14:43:04,2,39
/inmueble/104082655/,Piso,"San Gil, 13, El Raval, Barcelona",El Raval,90.0,,"['1 hab.', '29 m²', 'Planta 4ª exterior sin ascensor']","Oportunidad única para inversores. En venta piso calle Sant Gil 13. Ubicación perfecta, al lado de mercado San Antonio a 5 minutos caminando de Plaza Cataluña, Paralelo. Por su situación está muy bien comunicado por cualquier tipo de transporte público. Es un 4 piso sin ascensor. Exterior a calle Sant Gil. En este mome",Alquilada,,2024-11-20 14:43:09,1,29
/inmueble/103996530/,Piso,"calle d&#039;Ausona, La Trinitat Vella, Barcelona",La Trinitat Vella,84.5,,"['1 hab.', '50 m²', 'Bajo exterior sin ascensor']","**Actualmente el inmueble se encuentra alquilado, por lo que genera una rentabilidad del 9% con el precio de venta actual. **Posibilidad de que el inquilino pueda marchar.SOLICITANOS MAS INFORMACIONAcogedor inmueble de 50m2 reformada y lista para habitar.Cuenta con una amplia sala de estar con cocina americana",,,2024-11-20 14:43:09,1,50
/inmueble/98489180/,Piso,"calle de Plutó, La Teixonera, Barcelona",La Teixonera,81.0,,"['1 hab.', '50 m²', ' sin ascensor']","Piso ubicado en la planta sótano de un edificio plurifamiliar de cuatro alturas sobre rasante sin ascensor, situado en el Barcelona capital. La vivienda se distribuye en salón con cocina americana y un baño. Cuenta con puerta de entrada normal. Cocina y baños con paredes alicatadas. Carpintería interior en madera. Suel",,,2024-11-20 14:43:09,1,50
/inmueble/103946158/,Dúplex,"paseo Universal, Horta, Barcelona",Horta,83.0,,"['89 m²', 'Bajo exterior sin ascensor']","Tecnocasa presenta en EXCLUSIVA estudio duplex de 89 m2 construidos, distribuido en 2 estancias. EXCELENTE UBICACIÓN, en el paseo universal.Duplex divididos en 2 estancias, planta baja a pie de calle con mucha entrada de luz natural, y un montacargas que baja a la planta sotano, 2 habitaciones, 1 aseo con salida al p",,,2024-11-20 14:43:09,,89
/inmueble/100192740/,Piso,"calle de la Cera, El Raval, Barcelona",El Raval,87.4,,"['1 hab.', '38 m²', 'Planta 3ª sin ascensor']","Piso de 38 m² a la venta en Barcelona. Localizada en el casco urbano, esta vivienda ofrece fácil incorporación por carretera a la C-31 entre otras. A unos metros hay varias paradas de autobús y metro. En el casco urbano se pueden encontrar todos los servicios necesarios como centro de salud, supermercados, restaurantes",,,2024-11-20 14:43:09,1,38
/inmueble/102842169/,Piso,"calle del Montsant, Can Peguera - El Turó de la Peira, Barcelona",Can Peguera - El Turó de la Peira,59.3,,"['2 hab.', '31 m²', ' con ascensor']","Oportunidad de adquirir esta estupenda vivienda situada en un edificio de seis alturas sobre rasante, ubicado en la calle Montsant, en la ciudad de Barcelona. El edificio dispone de ascensor. La vivienda tiene una superficie construida de 56.7 m2 y una superficie útil de 31.85 m2 y está distribuida en un amplio hall de",,,2024-11-20 14:43:09,2,31
/inmueble/103807657/,Piso,"Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",Ciutat Meridiana - Torre Baró - Vallbona,95.5,,"['3 hab.', '82 m²', ' sin ascensor']","Piso en Barcelona. Dispone de una superficie de82 m² distribuidos en 3 habitaciones, 1 de ellas doble, 1 baño, salón-comedor y cocina. Ubicado en una planta baja en una finca sin ascensor. La finca construida de 1970 situada cerca de servicios comercios, paradas de autobús, de la escuela Ferrer Guardia, del campo de fú",,,2024-11-20 14:43:09,3,82
/inmueble/103780816/,Piso,"calle de les Agudes, 84, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",Ciutat Meridiana - Torre Baró - Vallbona,100.0,,"['3 hab.', '59 m²', 'Planta 1ª exterior sin ascensor']","Piso reformado hace pocos años con muy buen inquilino hasta junio 2025En Ciudad de Meridiana, disponemos de una vivienda de 59m2, situada en un edificio típico de la zona, construido del año 1965. La vivienda se encuentra alquilada has el 1 de junio de 2025, alquilada con un buen inquilino y con una renta mensual de",,,2024-11-20 14:43:09,3,59
/inmueble/103745734/,Piso,"El Besòs, Barcelona",El Besòs,92.0,97.0,"['3 hab.', '57 m²', 'Planta 1ª sin ascensor']","Funcional piso en Barcelona, ideal para familias. La vivienda dispone de una superficie de 57 m² construidos distribuidos en tres habitaciones, salón-comedor, cocina y un aseo. Cuenta con todos los servicios necesarios a su alrededor, como la Escola Prim, supermercados, bancos, bibliotecas, farmacias, oficinas de corre",,,2024-11-20 14:43:09,3,57
/inmueble/103336966/,Piso,"calle de Romaní, Les Roquetes, Barcelona",Les Roquetes,51.0,,"['1 hab.', '31 m²', 'Entreplanta exterior sin ascensor']","Oportunidad de inversión: vivienda sin posesión.Imposibilidad de visita interior, no se puede financiar la compra de este inmueble.Advertimos que la información contenida puede no estar actualizada, solicita más información sobre el activo sin compromiso.Investment opportunity: housing without possession.Imposs",,,2024-11-20 14:43:09,1,31
/inmueble/103175828/,Piso,"calle de la Mare de Déu de Lorda, La Trinitat Vella, Barcelona",La Trinitat Vella,96.0,99.0,"['3 hab.', '67 m²', 'Planta 3ª exterior sin ascensor']","¡ Oportunidad para reformar! Piso para reformar de 67 m² construidos (60 m² útiles) distribuidos en salón-comedor, tres dormitorios, cocina independiente, cuarto de baño y vestíbulo. Precisa reforma integral ya que se encuentra en mal estado de conservación, por lo que no admite visitas. Ofrece muchas posibilidades de",,,2024-11-20 14:43:09,3,67
/inmueble/103088579/,Piso,"calle dels Ferrocarrils Catalans, La Marina del Port, Barcelona",La Marina del Port,91.0,,"['2 hab.', '61 m²', ' sin ascensor']","Se trata de una Vivienda situada en un edificio de cinco alturas sobre rasante, ubicado en la calle Ferrocarrils Catalans, en la ciudad de Barcelona. El edificio dispone de una cierta antigüedad, por lo que carece de ascensor. La vivienda tiene la siguiente distribución un hall de entrada, que da acceso a una cocina in",,,2024-11-20 14:43:09,2,61
/inmueble/103053940/,Piso,"calle de Vallcivera, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",Ciutat Meridiana - Torre Baró - Vallbona,65.4,,"['3 hab.', '66 m²', 'Planta 1ª sin ascensor']","Se trata de una Vivienda situada en un edificio de seis alturas sobre rasante, ubicado en la calle Vallcivera, en la ciudad de Barcelona. El edificio dispone de una cierta antigüedad, por lo que carece de ascensor. La vivienda tiene la siguiente distribución un hall de entrada, que da acceso a una cocina independiente,",,,2024-11-20 14:43:09,3,66
/inmueble/103053947/,Piso,"avenida dels Rasos de Peguera, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",Ciutat Meridiana - Torre Baró - Vallbona,83.9,,"['3 hab.', '80 m²', 'Planta 11ª con ascensor']","Se trata de una Vivienda situada en un edificio de dieciocho alturas sobre rasante, ubicado en la calle Avenida Rasos de Peguera, en la ciudad de Barcelona. El edificio dispone de varios ascensores. La vivienda tiene la siguiente distribución un hall de entrada, que da acceso a una cocina independiente, y un pasillo qu",,,2024-11-20 14:43:09,3,80
/inmueble/103025927/,Piso,"El Raval, Barcelona",El Raval,86.0,,"['2 hab.', '33 m²', 'Planta 2ª exterior sin ascensor']","Oportunidad sólo para inversores. El Inmueble se transmite ocupado por tercero sin título. Debido a que el vendedor no tiene la posesión, no se pueden realizar visitas físicas al inmueble.Esta circunstancia ha sido tenida en cuenta en la fijación del precio.Ref: ZF2022.",,,2024-11-20 14:43:09,2,33
/inmueble/103003664/,Piso,"calle d&#039;Alcàntara, Les Roquetes, Barcelona",Les Roquetes,81.0,,"['2 hab.', '52 m²', 'Planta 3ª sin ascensor']","Vivienda piso a reformar ubicada en la calle Alcantara en Les Roquetes, Barcelona. El inmueble tiene una superficie aproximada de 52 m2. y está distribuido en salón-comedor, dos habitaciones, baño completo con bañera y cocina semi-amueblada con muebles altos y bajos. La vivienda cuenta con puerta de entrada blindada no",,,2024-11-20 14:43:09,2,52
/inmueble/102977765/,Ático,"calle d&#039;Ausona, La Trinitat Vella, Barcelona",La Trinitat Vella,70.0,,"['3 hab.', '63 m²', 'Planta 1ª exterior sin ascensor']","PISO OCUPADO POR PERSONA SIN JUSTO TÍTULOESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITASIDEAL PARA INVERSORESAmplia y luminosa vivienda de 55 m², según Catastro, y 8 m² de elementos comunes. Tiene una terraza delantera de 15,66 m² y otra pequeña terraza posterior. Se distribuye en salón-comedor, tres dor",,,2024-11-20 14:43:09,3,63
/inmueble/102965227/,Piso,"calle de Borràs, La Prosperitat, Barcelona",La Prosperitat,91.4,,"['2 hab.', '60 m²', 'Planta 2ª sin ascensor']","Vivienda en el municipio de Barcelona, provincia de Barcelona. El inmueble se encuentra en una zona tranquila, rodeado por viviendas residenciales de similares características. Cuenta con fácil acceso a la carretera y otros nudos de comunicación. Cercano a establecimientos y comercios de la zona. - El inmueble ha sido",,,2024-11-20 14:43:09,2,60
/inmueble/102965209/,Piso,"calle de Llobera, Les Roquetes, Barcelona",Les Roquetes,64.8,,"['2 hab.', '55 m²', ' sin ascensor']","Vivienda en el municipio de Badalona, provincia de Barcelona. El inmueble se encuentra en una zona tranquila, rodeado por viviendas residenciales de similares características. Cuenta con fácil acceso a la carretera y otros nudos de comunicación. Cercano a establecimientos y comercios de la zona. - El inmueble ha sido a",,,2024-11-20 14:43:09,2,55
/inmueble/102952010/,Piso,"calle de Pasteur, Can Baró, Barcelona",Can Baró,90.0,,"['1 hab.', '42 m²', 'Bajo sin ascensor']","¿Estás interesado en comprar un piso en Barcelona?Disponemos de un piso que puedes adquirir en propiedad, con una superficie de 42m² muy bien distribuida en 1 dormitorio, 1 baño y un amplio, luminoso salón-comedor con una cocina office, ubicado en la localidad de Barcelona.Este impresionante piso ofrece una combina",,,2024-11-20 14:43:09,1,42
/inmueble/102951471/,Piso,"calle de Jaume Pinent, Les Roquetes, Barcelona",Les Roquetes,85.9,,"['3 hab.', '72 m²', 'Planta 2ª sin ascensor']","Vivienda piso situado en un edificio residencial en el barrio de Roquetes en la ciudad de Barcelona. - El inmueble se encuentra ocupado ilegalmente por terceros y sin los suministros debidamente contratados. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el e",,,2024-11-20 14:43:09,3,72
/inmueble/102951451/,Piso,"avenida dels Rasos de Peguera, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",Ciutat Meridiana - Torre Baró - Vallbona,59.4,,"['3 hab.', '52 m²', ' sin ascensor']","Piso de 1 dormitorio y de 1 baño en Barcelona. Cuenta con una superfície de 66 m2. - El inmueble se encuentra ocupado ilegalmente por terceros y sin los suministros debidamente contratados. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y",,,2024-11-20 14:43:09,3,52
/inmueble/102951415/,Piso,"calle del Pare Pérez del Pulgar, La Trinitat Vella, Barcelona",La Trinitat Vella,60.5,,"['1 hab.', '55 m²', 'Planta 2ª sin ascensor']","Vivienda en el municipio de Barcelona, provincia de Barcelona. El inmueble se encuentra en una zona tranquila, rodeado por viviendas residenciales de similares características. Cuenta con fácil acceso a la carretera y otros nudos de comunicación. Cercano a establecimientos y comercios de la zona. - El inmueble ha sido",,,2024-11-20 14:43:09,1,55
/inmueble/102951063/,Piso,"calle de Catània, El Besòs, Barcelona",El Besòs,73.0,79.0,"['2 hab.', '54 m²', 'Planta 5ª exterior sin ascensor']","PISO OCUPADO POR PERSONA SIN JUSTO TÍTULOESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITASIDEAL PARA INVERSORESAmplia y luminosa vivienda de 51 m², según Catastro, y 3 m² de elementos comunes. Es una 5ª Planta en un bloque sin ascensor. La vivienda dispone de salón-comedor, dos dormitorios, un cuarto de ba",,,2024-11-20 14:43:09,2,54
/inmueble/102814179/,Piso,"calle de Rodrigo Caro, 2, Les Roquetes, Barcelona",Les Roquetes,84.0,85.0,"['2 hab.', '40 m²', 'Planta 1ª exterior sin ascensor']","¡Oportunidad de inversión en el encantador barrio de Roquetes! Este piso de 40 m² construidos te ofrece una rentabilidad asegurada gracias a sus inquilinos actuales, quienes pagan puntualmente 650 € mensuales y mantienen el inmueble en excelente estado. Con una distribución inteligente, cuenta con dos dormitorios (uno",Alquilada,,2024-11-20 14:43:09,2,40
/inmueble/91214320/,Piso,"La Trinitat Vella, Barcelona",La Trinitat Vella,99.0,,"['2 hab.', '61 m²', 'Bajo exterior sin ascensor']","IMPORTANTE: ACTUALMENTE LA VIVIENDA SE ENCUENTRA OCUPADA ILEGALMENTE, NO SE PUEDE REALIZAR VISITAS!ADEMÁS HAY QUE DISPONER DE FONDOS PROPIOS O DISPONER DE UNA GARANTIA ADICIONAL PARA CONSEGUIR FINANCIACIÓN.Piso de 61m2, distribuido en 2 habitaciones (1 doble), comedor de 18m2, cocina independiente 7m2, baño complet",,,2024-11-20 14:43:09,2,61
/inmueble/102916793/,Piso,"calle del Foc Follet, El Bon Pastor, Barcelona",El Bon Pastor,81.9,,"['3 hab.', '62 m²', 'Planta 1ª sin ascensor']","Vivienda en el municipio de Barcelona, provincia de Barcelona. El inmueble se encuentra en una zona tranquila, rodeado por viviendas residenciales de similares características. Cuenta con fácil acceso a la carretera y otros nudos de comunicación. Cercano a establecimientos y comercios de la zona. - El inmueble ha sido",,,2024-11-20 14:43:09,3,62
/inmueble/102842197/,Piso,"calle de Travau, Can Peguera - El Turó de la Peira, Barcelona",Can Peguera - El Turó de la Peira,82.4,,"['2 hab.', '59 m²', 'Planta 2ª sin ascensor']","Vivienda en el municipio de Barcelona, provincia de Barcelona. El inmueble se encuentra en una zona tranquila, rodeado por viviendas residenciales de similares características. Cuenta con fácil acceso a la carretera y otros nudos de comunicación. Cercano a establecimientos y comercios de la zona. - El inmueble ha sido",,,2024-11-20 14:43:09,2,59
/inmueble/102842188/,Piso,"calle de Sigüenza, El Carmel, Barcelona",El Carmel,66.5,,"['2 hab.', '49 m²', 'Entreplanta sin ascensor']","Vivienda en el municipio de Barcelona, provincia de Barcelona. El inmueble se encuentra en una zona tranquila, rodeado por viviendas residenciales de similares características. Cuenta con fácil acceso a la carretera y otros nudos de comunicación. Cercano a establecimientos y comercios de la zona. - El inmueble ha sido",,,2024-11-20 14:43:09,2,49
/inmueble/102820834/,Estudio,"Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",Ciutat Meridiana - Torre Baró - Vallbona,82.5,,"['60 m²', 'Planta 2ª sin ascensor']","Oportunidad de inversión: inmueble alquilado. Fecha de fin de contrato: Vencido.Práctico piso en Barcelona, ideal para parejas. La vivienda dispone de una superficie de 59 m² construidos distribuidos en salón-comedor, cocina. Localizado en el centro de Barcelona, muy cerca de Gran Via de les Corts Catalanes en el bar",,,2024-11-20 14:43:09,,60
/inmueble/102773806/,Estudio,"La Trinitat Vella, Barcelona",La Trinitat Vella,67.0,,"['39 m²', 'Bajo sin ascensor']","Práctico piso en Barcelona, perfecto para parejas. El inmueble cuenta con una superficie de 39 m² construidos distribuidos en salón-comedor, cocina. En sus alrededores encontramos la Escola Ramón y Cajal, supermercados, bancos, bibliotecas, farmacias, centros deportivos y la estación de metro Casa de l'Aigua. A 20 minu",,,2024-11-20 14:43:11,,39
/inmueble/102757319/,Piso,"calle de l&#039;Hospital, El Raval, Barcelona",El Raval,94.82,,"['2 hab.', '46 m²', 'Bajo sin ascensor']","Os damos la bienvenida a este fantástico piso de obra nueva situado en Barcelona. El inmueble se distribuye en dos habitaciones, salón-comedor, cocina y un baño. La vivienda se encuentra en los bajos del edificio. Localizado en el corazón de Barcelona, muy cerca de Ronda Litoral en el barrio de El Raval, cerca de Merca",,,2024-11-20 14:43:11,2,46
/inmueble/102646585/,Piso,"calle del Carme, 93, El Raval, Barcelona",El Raval,99.0,,"['2 hab.', '45 m²', 'Planta 3ª interior sin ascensor']","PISO CON INQUILINO CON CONTRATO DE ALQUILER QUE VENCE EL 8/11/2023 PAGA 500€/MESMUY ALTA RENTABILIDAD 6,06%Inmueble de 45 m2 con inquilino a término hasta 08/11/2024 con una renta de 500. -€ mensuales Consta de 2 habitaciones: 1 doble y 1 individual interiores.Sálón-comedorBaño con plato de duchaCocina con ventan",,,2024-11-20 14:43:11,2,45
/inmueble/102622131/,Piso,"calle de l&#039;Hospital, El Raval, Barcelona",El Raval,90.56,,"['3 hab.', '44 m²', 'Bajo sin ascensor']","Os presentamos este espléndido piso de obra nueva situado en Barcelona. El inmueble se distribuye en tres habitaciones, salón-comedor, cocina y un baño. Ubicado en los bajos del edificio. Se encuentra en el centro de Barcelona, muy cerca de Ronda Litoral en el barrio de El Raval, a escasos minutos de Mercado de La Boqu",,,2024-11-20 14:43:11,3,44
/inmueble/102610198/,Piso,"calle de les Agudes, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",Ciutat Meridiana - Torre Baró - Vallbona,55.9,,"['3 hab.', '52 m²', 'Planta 2ª sin ascensor']","Piso en la barriada de San Andrés de Palomar, calle Les Agudes de Barcelona. Tiene una superficie de cincuenta y dos metros dieciocho decímetros cuadrados. - El inmueble ha sido adquirido a través de un procedimiento judicial (concursal o hipotecario) por el vendedor, el cual no ha tomado todavía posesión del mismo. El",,,2024-11-20 14:43:11,3,52
/inmueble/102610057/,Piso,"calle de les Agudes, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",Ciutat Meridiana - Torre Baró - Vallbona,53.0,,"['2 hab.', '52 m²', 'Planta 5ª sin ascensor']","Piso de 3 dormitorios y de 1 baño en Barcelona. Cuenta con una superfície de 57 m2. - El inmueble ha sido adquirido a través de un procedimiento judicial (concursal o hipotecario) por el vendedor, el cual no ha tomado todavía posesión del mismo. El Inmueble se transmite sin conocerse por parte del Vendedor el estado de",,,2024-11-20 14:43:11,2,52
/inmueble/102563349/,Piso,"calle l&#039;Aviador Ruiz de Alda, La Marina del Port, Barcelona",La Marina del Port,86.0,,"['1 hab.', '30 m²', 'Planta 2ª ']","Os damos la bienvenida a este funcional piso ubicado en Barcelona. El inmueble se distribuye en una habitación, salón-comedor, cocina y un baño. Ubicado en la 2a planta del edificio. Localizado en el corazón de Barcelona, muy cerca de C-31 en el barrio de La Marina de Port. En sus alrededores encontramos escuelas, supe",,,2024-11-20 14:43:11,1,30
/inmueble/102533821/,Piso,"calle de Josep Solé i Barberà, Les Roquetes, Barcelona",Les Roquetes,55.7,,"['2 hab.', '46 m²', 'Planta 1ª sin ascensor']","Piso ubicado en la calle Josep Sole I Barbera de Barcelona. Tiene una superficie de 42 m2. - El inmueble se encuentra ocupado ilegalmente por terceros y sin los suministros debidamente contratados. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado regi",,,2024-11-20 14:43:11,2,46
/inmueble/102533812/,Piso,"calle de Travau, Can Peguera - El Turó de la Peira, Barcelona",Can Peguera - El Turó de la Peira,79.9,,"['2 hab.', '59 m²', 'Sótano sin ascensor']","Piso en la calle Travau de Barcelona. Tiene una superficie de 59,20 m2. - El inmueble se encuentra ocupado ilegalmente por terceros y sin los suministros debidamente contratados. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral e",,,2024-11-20 14:43:11,2,59
/inmueble/102291124/,Piso,"El Raval, Barcelona",El Raval,91.2,,"['2 hab.', '32 m²', 'Planta 1ª sin ascensor']","Práctico piso en Barcelona, idóneo para parejas. La vivienda dispone de una superficie de 32 m² construidos distribuidos en dos habitaciones, salón-comedor, cocina y un aseo. Localizado en el corazón de Barcelona, muy cerca de Gran Via de les Corts Catalanes en el barrio de El Raval, cerca de Plaça de Catalunya, Catedr",,,2024-11-20 14:43:11,2,32
/inmueble/102291120/,Piso,"La Trinitat Vella, Barcelona",La Trinitat Vella,87.0,,"['2 hab.', '46 m²', 'Bajo sin ascensor']","Práctico piso en Barcelona, perfecto para parejas. La vivienda consta de 46 m² construidos distribuidos en dos habitaciones, salón-comedor, cocina y un aseo. En sus alrededores encontramos el centro sanitario Cap La Farigola (Cerdanyola del Vallès), la Escola Municipal la Sínia, supermercados, bancos, bibliotecas, farm",,,2024-11-20 14:43:11,2,46
/inmueble/102291053/,Piso,"El Besòs, Barcelona",El Besòs,96.0,,"['2 hab.', '63 m²', 'Bajo exterior sin ascensor']","Pis a Barcelona, perfecte per a parelles. L´immoble disposa d´una superfície de 63 m² construïts distribuïts en dues habitacions, saló-menjador, cuina i un lavabo. Compte amb tots els serveis necessaris al seu voltant, com l'Escola Prim, supermercats, bancs, biblioteques, farmàcies, oficines de correus, centres esporti",Ocupada ilegalmente,,2024-11-20 14:43:11,2,63
/inmueble/102290980/,Piso,"El Besòs, Barcelona",El Besòs,87.5,,"['2 hab.', '54 m²', 'Planta 3ª sin ascensor']","Cómodo piso en Barcelona, ideal para parejas. La vivienda consta de 54 m² construidos distribuidos en dos habitaciones, salón-comedor, cocina y un aseo. Cuenta con todos los servicios necesarios a su alrededor, como el centro sanitario CAP Besòs Centre d? Atenció Primària, la Escola Túrbula, supermercados, bancos, bibl",,,2024-11-20 14:43:11,2,54
/inmueble/102260139/,Piso,"calle de Sant Erasme, El Raval, Barcelona",El Raval,97.0,,"['1 hab.', '48 m²', 'Planta 1ª exterior sin ascensor']","PISO OCUPADO POR PERSONA SIN JUSTO TÍTULOESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITASIDEAL PARA INVERSORESPiso de 42 m², según Catastro, y 6 m² de elementos comunes. Es una 1ª Planta en un bloque sin ascensor. Bien comunicado por transporte público y carretera (B-19). Junto a la salida de metro de San",,,2024-11-20 14:43:11,1,48
/inmueble/102177087/,Piso,"Passatge de Tàrrega, El Bon Pastor, Barcelona",El Bon Pastor,65.0,70.0,"['3 hab.', '51 m²', 'Planta 4ª exterior sin ascensor']","PISO OCUPADO POR PERSONA SIN JUSTO TÍTULOESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITASIDEAL PARA INVERSORESPiso de 45 m², según Catastro (más 6 m² de elementos comunes). La vivienda está distribuida salón-comedor, tres dormitorios, cocina, aseo y terraza interior con lavadero. (La distribución de la vi",,,2024-11-20 14:43:11,3,51
/inmueble/102147374/,Estudio,"calle de l&#039;Hospital, El Raval, Barcelona",El Raval,92.46,,"['45 m²', 'Bajo ']","¡Oportunidad para comprar tu piso en el corazón de Barcelona! Este inmueble de obra nueva se encuentra en la encantadora calle de L'Hospital, en pleno centro de la ciudad. Con una superficie construida de 42,28 m², este piso es ideal para quienes buscan una vivienda moderna y funcional en una de las zonas más vibrantes",,,2024-11-20 14:43:11,,45
